"lengthFeet","speedLimit","numLanes","dividedTraffic","trafficLights","stopSigns","pedCrossings","dayOfWeek","holiday","timeOfDayMinutes","cloudWeather","cloudTraffic","cloudEvent","localWeather","localTraffic","localEvent","actualTravelTimeSeconds"
2700,25,2,1,0,0,2,4,0,444,2,2,0,2,2,0,182
900,55,3,0,1,0,0,1,0,984,0,1,0,0,1,0,12
1800,45,2,0,0,1,0,1,0,957,5,2,0,5,2,0,117
600,15,1,1,1,1,2,4,0,396,0,2,0,0,2,0,55
1500,55,1,1,1,0,0,0,0,347,1,0,0,1,1,0,28
1200,35,6,1,1,1,0,4,0,1002,0,3,0,0,3,0,31
1800,55,6,0,0,0,1,1,0,467,0,3,0,0,3,0,27
900,15,3,1,0,0,1,2,0,1069,0,2,0,0,2,0,50
300,45,3,1,0,1,1,5,0,522,3,4,0,3,4,0,15
1200,25,2,0,0,1,2,3,0,441,0,2,0,0,2,0,62
2100,25,2,1,3,1,2,6,0,1241,1,1,0,1,1,0,122
900,35,1,0,0,0,1,3,0,1041,1,3,0,1,3,0,46
300,15,4,1,0,0,1,1,0,1206,0,0,0,0,0,0,13
2400,15,1,1,0,1,2,2,1,749,0,1,0,1,1,0,196
2400,55,2,1,2,1,1,6,0,812,3,0,0,3,0,0,87
2400,25,2,0,1,0,1,6,0,765,1,0,0,1,0,0,107
300,45,1,0,1,0,1,0,0,866,1,3,0,1,3,0,11
600,25,1,0,1,1,0,5,0,535,1,3,0,1,3,0,48
2700,35,1,0,0,1,0,3,0,973,0,3,0,0,3,0,127
2100,45,2,0,1,0,0,2,0,468,0,4,0,0,4,0,77
1800,25,2,0,0,6,1,1,0,1063,0,4,0,0,4,0,194
2100,55,2,0,1,0,0,3,1,653,1,1,0,1,1,0,47
2400,35,2,1,1,0,0,3,0,1002,0,2,0,0,2,0,69
1200,55,2,0,0,0,1,2,0,826,4,3,0,4,3,0,56
1200,15,3,1,1,0,0,3,0,446,2,4,0,2,4,0,167
1500,55,3,1,2,3,1,4,0,539,1,2,0,1,2,0,48
300,15,2,0,1,0,0,5,0,1079,0,1,1,0,1,0,82
600,25,2,0,1,0,2,3,0,953,1,3,0,1,4,0,46
1800,15,2,0,1,0,1,6,0,369,0,0,0,0,0,0,93
1200,45,1,1,0,0,1,3,1,356,1,0,0,1,1,0,27
600,15,1,1,0,1,0,2,0,1036,0,2,0,0,2,0,49
3000,15,2,1,1,2,0,6,0,573,1,1,0,1,1,0,285
2100,35,1,0,1,0,1,6,0,841,0,2,0,0,2,0,78
2400,25,2,1,0,1,3,0,0,618,1,1,0,1,1,0,123
2100,45,2,0,2,1,0,2,0,841,1,4,0,1,4,0,104
300,35,2,0,0,0,1,6,0,1105,2,2,0,2,2,0,13
2100,45,2,0,0,3,1,2,0,400,1,2,0,1,2,0,90
1800,25,1,1,0,3,1,2,0,913,0,3,0,0,3,0,137
2400,25,2,0,1,2,1,6,0,1037,0,4,0,0,4,0,198
2100,25,2,1,0,2,1,6,0,623,1,2,0,1,2,0,139
900,25,1,1,0,0,1,3,0,441,1,2,0,1,2,0,51
1200,15,2,1,0,1,1,4,0,1003,0,2,0,0,2,0,91
2400,55,1,1,1,1,0,0,0,719,0,1,0,0,1,0,44
2100,25,4,1,1,3,1,4,0,528,0,4,0,0,4,0,153
2700,15,2,1,1,2,1,2,0,848,0,1,0,0,1,0,201
300,45,2,1,0,1,1,4,0,387,2,0,0,2,0,0,9
1200,15,1,1,0,1,1,1,0,703,0,4,0,0,3,0,135
2700,55,2,1,1,8,2,0,0,1092,2,3,0,2,3,0,165
2400,15,2,0,1,0,0,5,0,1259,1,0,0,1,0,0,175
1200,45,2,0,0,1,2,2,0,1044,0,0,0,0,0,0,24
600,25,2,1,2,0,0,2,0,1174,2,1,0,2,0,0,35
300,15,4,0,1,0,0,4,0,1034,0,3,0,0,3,0,22
900,35,1,0,3,0,0,2,0,886,5,3,0,5,3,0,85
2100,25,1,1,0,1,0,5,0,798,1,0,0,1,0,0,99
2700,25,3,1,1,0,2,5,0,1231,0,2,0,0,2,0,102
2400,55,3,1,2,0,0,5,0,948,0,2,0,0,2,0,40
1500,35,3,0,0,0,0,2,1,901,2,3,0,2,3,0,81
1200,55,1,0,2,0,1,6,0,523,1,3,0,1,3,0,41
2700,35,1,0,0,1,1,0,0,701,0,2,0,0,2,0,109
2700,55,2,1,0,1,0,0,0,629,0,2,0,0,3,0,61
300,15,1,1,0,0,1,2,0,1035,2,3,0,2,3,0,39
1800,45,4,0,3,2,2,5,0,702,2,2,0,2,1,0,78
1200,15,4,0,2,0,2,3,0,969,0,2,0,0,2,0,81
300,45,2,1,1,0,1,1,0,390,0,3,0,0,3,0,7
2400,55,2,1,1,0,0,6,0,1032,4,4,0,4,3,0,118
1500,35,2,0,1,1,2,1,0,1080,2,1,0,2,1,0,77
1200,25,1,1,1,0,0,0,0,521,0,3,0,0,3,0,67
900,35,2,1,0,2,2,5,0,1179,1,1,0,1,1,0,35
2400,35,4,1,0,0,1,1,0,838,0,1,0,0,1,0,48
900,15,2,0,1,0,2,4,0,480,2,3,0,2,3,0,128
1200,15,2,0,0,4,1,3,0,461,0,4,0,0,4,0,186
900,35,1,1,0,2,0,5,1,878,1,1,0,1,1,0,37
2700,35,2,0,0,0,0,6,0,881,2,2,0,2,2,0,135
3000,15,2,1,1,3,2,3,0,488,0,4,0,0,4,0,428
1800,45,1,1,0,1,1,4,0,371,1,0,0,1,0,0,48
1800,15,2,0,0,1,1,5,0,1018,1,3,0,1,2,0,211
1500,55,6,1,1,1,1,2,0,661,2,2,0,2,2,0,43
2100,25,3,1,0,1,0,3,0,451,0,3,0,0,3,0,105
300,15,1,1,1,0,1,5,0,460,0,1,0,0,1,0,17
1800,25,3,1,0,1,2,6,0,854,0,4,0,0,4,0,115
2700,55,1,1,1,0,0,0,0,785,2,1,0,2,1,0,75
2400,45,2,1,1,2,0,6,0,178,1,2,0,1,2,0,90
3000,55,1,0,1,0,1,4,0,1163,1,0,0,1,0,0,61
600,15,2,0,1,1,2,6,0,275,1,0,0,2,0,0,59
1800,25,3,1,1,0,2,4,0,918,5,2,0,5,2,0,191
1500,15,1,1,1,1,0,1,0,514,0,3,0,0,3,0,159
900,25,2,0,0,1,1,0,0,439,1,4,0,1,4,0,77
3000,25,3,1,0,3,2,2,0,1028,0,1,0,0,1,0,149
2700,25,2,0,0,0,1,4,0,1128,1,1,0,1,1,0,128
2400,15,2,0,1,2,0,2,0,1054,2,1,0,2,0,0,284
1200,45,2,1,1,0,2,5,0,550,0,1,0,0,1,0,21
1500,15,1,1,1,0,0,2,0,540,3,3,0,3,3,0,244
3000,55,1,0,2,1,0,4,0,1373,0,1,0,0,1,0,68
2700,55,1,1,0,1,2,5,0,482,0,2,0,0,2,0,64
2100,35,2,1,0,0,1,1,1,475,1,4,0,1,4,0,110
900,15,3,1,2,1,2,6,0,705,1,1,0,1,1,0,82
1500,35,3,0,0,5,1,0,0,694,0,1,0,0,1,0,66
2100,25,2,0,1,0,1,3,0,908,2,3,0,2,3,0,180
1500,15,1,1,2,3,2,2,0,551,0,2,0,0,2,0,180
2400,45,1,0,0,1,0,1,0,1357,0,0,0,0,0,0,45
1500,25,4,1,1,3,0,3,0,1274,0,0,0,0,0,0,74
2400,55,1,0,1,1,3,5,0,1056,1,1,0,1,1,0,69
2400,25,2,1,1,1,0,0,0,579,1,0,0,1,0,0,120
1500,45,3,1,0,3,1,5,0,1101,0,2,0,0,2,0,44
2100,55,2,0,1,0,0,2,0,335,2,0,0,2,0,0,54
3000,55,1,0,1,1,0,1,0,556,1,2,0,1,2,0,98
2400,55,3,1,4,2,1,5,1,274,2,0,0,2,0,0,85
300,15,1,0,1,0,1,5,0,413,2,2,0,2,1,0,35
2400,55,2,0,0,2,2,6,0,811,2,0,0,2,0,0,75
1200,45,2,1,0,0,0,3,0,318,0,1,0,0,1,0,18
2400,15,1,0,1,2,1,5,0,499,4,2,0,4,2,0,486
1500,35,3,0,0,2,1,3,1,691,1,2,0,1,2,0,71
600,35,2,0,2,0,1,4,0,379,2,0,0,2,0,0,24
1200,45,3,1,2,1,2,6,0,442,1,1,0,1,1,0,36
1200,15,1,1,2,1,0,1,0,1353,1,0,0,1,0,0,105
900,15,1,1,3,0,1,5,0,1089,0,4,0,0,4,0,110
1800,55,1,0,2,0,1,0,0,655,2,2,0,2,2,0,67
300,25,1,0,1,0,0,5,0,1143,1,0,0,2,0,0,14
600,35,2,1,2,0,2,1,0,351,1,0,0,1,0,0,19
600,15,1,1,0,0,1,3,0,441,1,3,0,1,3,0,68
1500,45,1,1,0,1,0,4,0,1006,0,2,0,0,2,0,40
3000,55,2,0,1,5,1,2,0,1021,1,3,0,1,3,0,144
300,15,4,0,0,1,0,4,0,464,2,3,0,2,3,0,37
600,45,2,1,1,0,0,4,0,1049,0,2,0,0,2,0,13
300,35,3,0,1,0,0,3,0,835,0,1,0,0,1,0,5
600,25,1,0,0,1,0,3,0,361,0,0,0,0,0,0,20
2400,55,2,0,1,1,2,2,0,660,1,3,0,1,3,0,85
2100,55,3,0,0,0,1,6,0,805,1,2,0,1,2,0,50
1200,45,4,0,0,4,0,3,0,943,0,3,0,0,3,0,46
600,35,2,1,0,1,2,1,0,489,1,1,0,1,1,0,20
3000,15,1,1,1,2,0,1,0,931,1,1,0,1,1,0,312
1200,15,2,0,3,1,1,2,0,906,0,0,0,0,0,0,86
600,25,1,0,1,1,0,5,0,862,0,2,0,0,3,0,37
1200,15,4,1,0,1,1,4,0,704,1,0,0,1,0,0,97
1800,25,1,0,0,0,0,3,0,527,4,1,0,5,1,0,179
1200,15,4,0,1,1,4,0,0,764,0,0,0,0,0,0,84
1800,35,1,0,2,0,0,2,0,486,0,3,0,0,3,0,84
600,25,2,0,2,0,0,6,0,737,1,2,0,1,2,0,36
2100,35,3,1,0,1,3,3,0,415,0,3,0,0,4,0,88
300,55,1,0,0,0,1,0,0,815,0,2,0,0,2,0,5
1200,35,1,1,2,0,1,0,0,710,1,3,0,1,3,0,63
3000,55,3,0,1,0,0,1,0,1000,0,3,0,0,3,0,70
3000,45,1,1,2,2,1,5,0,515,0,2,0,0,1,0,96
1800,45,1,1,0,1,0,4,0,884,2,2,0,2,2,0,76
1800,15,1,0,0,2,1,1,0,501,0,3,0,0,3,0,223
300,35,1,0,1,0,0,2,0,1213,0,2,0,0,2,0,9
1200,55,2,0,2,0,0,2,0,466,1,4,0,1,4,0,43
600,15,1,0,2,0,0,6,0,467,1,2,0,1,2,0,67
2100,35,1,0,0,3,2,4,0,779,2,0,0,2,0,0,114
2400,15,1,1,1,1,7,2,0,562,1,3,0,1,3,0,348
3000,25,3,1,0,2,3,4,0,665,1,2,0,1,2,0,190
2100,15,1,1,2,0,0,1,0,666,2,3,0,2,4,0,323
1800,55,3,0,2,0,1,1,0,1038,1,3,0,1,3,0,56
2400,35,4,0,0,2,0,6,0,424,0,4,0,0,4,0,115
1500,45,2,1,2,0,3,5,0,1133,1,1,0,1,1,0,40
600,55,1,1,1,1,2,4,0,328,1,0,0,1,0,0,13
1800,35,2,0,0,1,0,1,0,624,0,0,0,0,0,0,44
1200,55,3,0,1,3,3,2,0,618,1,3,0,1,3,0,46
1200,25,3,0,1,1,0,2,1,1044,0,4,0,0,4,0,81
2700,25,3,0,1,1,3,6,0,831,3,2,0,3,2,0,248
600,15,2,0,2,0,1,2,0,512,0,1,0,0,1,0,39
300,45,2,1,1,0,1,5,0,659,0,0,0,0,0,0,4
1200,25,3,0,0,0,2,2,0,1276,0,1,0,0,1,0,35
2700,35,3,1,0,1,1,3,0,1064,2,3,0,2,2,0,140
2700,45,1,1,0,1,1,3,0,655,1,2,0,1,2,0,96
1500,45,2,0,1,0,2,5,0,511,0,3,0,0,3,0,48
2100,25,1,1,2,1,1,2,0,683,3,2,0,3,2,0,205
2700,45,2,0,3,2,2,1,1,1029,0,3,0,0,3,0,116
2100,55,3,0,1,1,0,1,0,1091,2,2,0,2,1,0,66
900,25,1,1,1,2,1,4,0,454,0,1,0,0,1,0,44
1800,45,2,1,1,1,0,6,0,1006,0,2,0,0,2,0,47
2700,25,3,0,0,1,0,0,0,771,0,3,0,0,3,0,150
2700,35,2,0,0,2,3,1,1,482,1,3,0,1,3,0,164
900,55,1,1,1,2,0,5,0,904,0,0,0,0,0,0,17
600,55,3,1,2,0,0,1,0,465,1,2,0,1,2,0,13
1200,45,2,1,0,1,0,1,0,1267,0,2,0,0,2,0,29
2400,15,1,0,3,0,0,1,0,807,1,3,0,1,3,0,328
2700,35,4,0,1,0,1,6,0,397,3,2,0,3,1,0,138
3000,35,2,1,2,1,1,0,0,787,1,2,0,1,2,0,139
600,45,1,0,2,0,1,6,0,641,0,2,0,0,2,0,18
3000,25,2,1,2,1,0,3,0,750,0,1,0,0,1,0,117
2100,25,1,1,0,0,2,5,0,688,0,2,0,0,2,0,96
2100,25,1,1,0,1,1,4,0,892,1,1,0,1,0,0,102
1800,55,2,1,4,0,0,5,0,544,0,2,0,0,2,0,39
2400,45,2,1,0,2,4,0,0,604,1,1,0,1,1,0,79
300,15,1,0,1,0,1,0,0,809,1,2,0,1,2,0,31
1200,55,4,1,1,3,0,5,0,1260,0,1,0,0,1,0,25
2100,35,2,1,1,2,0,2,0,482,0,3,0,0,3,0,96
1500,25,1,1,1,0,0,4,0,445,2,3,0,2,3,0,124
1200,15,3,0,0,4,1,1,0,803,0,2,0,0,2,0,132
300,45,1,0,1,0,0,3,0,547,0,4,0,0,4,0,10
600,25,1,1,1,1,2,5,0,659,1,3,0,1,3,0,47
900,55,4,1,0,1,1,3,0,393,2,4,0,2,4,0,34
600,35,1,0,0,1,1,5,0,385,1,1,0,1,1,0,24
2100,45,1,1,1,0,1,6,0,288,1,0,0,1,0,0,51
600,55,2,1,1,0,1,0,0,938,1,3,0,1,3,0,17
3000,45,1,1,1,2,0,3,0,917,2,1,0,2,0,0,117
300,55,1,1,0,1,0,1,0,990,0,4,0,0,4,0,7
2700,15,3,1,1,0,1,4,0,449,0,2,0,0,2,0,164
2700,25,2,0,0,1,0,1,0,1078,4,4,0,4,4,0,340
2400,35,2,1,1,1,1,2,0,1088,2,3,0,2,3,0,147
3000,25,3,0,0,1,0,0,0,727,0,2,0,0,2,0,134
2100,45,1,0,3,0,2,1,0,466,1,3,0,1,3,0,96
600,35,3,1,0,1,2,1,0,1084,0,3,0,0,3,0,21
2700,55,2,1,1,3,0,6,0,865,0,2,0,0,2,0,74
900,15,3,0,1,2,0,0,0,817,2,0,0,2,0,0,104
1800,25,1,0,0,0,2,1,0,685,0,1,0,0,0,0,64
2400,45,1,1,1,0,2,1,0,530,0,1,0,0,1,0,50
1800,15,2,1,1,1,1,6,0,1103,1,2,0,1,2,0,186
3000,55,4,0,0,0,0,3,0,938,1,1,0,1,1,0,55
1200,35,2,0,1,0,0,2,0,1036,1,3,0,1,3,0,60
2700,15,1,0,1,1,0,3,0,234,1,0,0,1,0,0,226
2100,25,2,1,2,0,2,3,0,689,4,1,0,4,1,0,188
900,35,1,0,1,2,1,0,0,707,0,2,0,0,2,0,41
1800,15,1,0,0,0,0,4,0,1010,0,1,0,0,1,0,114
3000,35,2,0,1,1,0,6,0,718,0,2,0,0,2,0,113
2100,15,2,1,3,0,1,2,0,978,3,4,0,3,4,0,384
3000,35,2,0,1,1,4,4,0,619,2,2,0,2,2,0,183
1500,35,1,1,0,3,1,4,0,659,4,1,0,4,1,0,116
2700,55,2,0,0,0,1,2,0,509,1,1,0,1,1,0,58
300,25,2,0,0,0,0,3,0,1139,0,1,0,0,1,0,9
2100,15,2,0,0,2,1,3,0,1359,0,0,0,0,0,0,148
1800,45,2,0,3,1,0,1,0,905,1,1,0,1,0,0,55
1500,15,2,0,1,0,2,6,0,856,1,1,0,1,1,0,129
3000,45,1,1,1,2,2,1,0,490,2,2,0,2,2,0,148
2700,45,2,1,2,0,0,4,0,920,0,2,0,0,2,0,64
2400,15,1,1,1,0,2,6,0,1014,2,1,0,2,1,0,261
300,35,1,0,0,1,1,0,0,890,1,1,0,1,1,0,11
900,15,1,1,0,0,2,4,0,912,1,2,0,1,2,0,88
300,25,1,0,1,0,0,6,0,954,0,4,0,0,4,0,21
3000,45,3,1,1,0,1,1,0,913,1,1,0,1,1,0,74
300,55,2,0,1,0,1,3,0,1072,0,2,0,0,2,0,5
1200,35,3,0,0,0,2,1,0,1209,2,1,0,2,1,0,48
600,45,1,1,0,0,0,2,1,1231,0,1,0,0,1,0,10
2100,55,3,1,1,1,2,2,0,409,1,2,0,1,2,0,55
2700,25,1,1,5,0,1,3,0,456,0,3,0,0,3,0,186
300,55,1,1,1,0,1,4,0,418,1,3,0,1,3,0,7
2100,35,4,1,1,0,0,1,0,1094,0,0,0,0,0,0,44
900,45,1,0,0,1,1,4,0,403,1,3,0,1,3,0,39
1800,45,3,0,1,2,2,0,0,587,2,3,0,2,3,0,94
900,15,2,0,1,0,0,4,0,694,0,2,0,0,2,0,68
2700,15,2,1,0,1,0,2,0,614,1,1,0,1,1,0,213
2700,25,1,1,0,7,1,0,0,682,1,1,0,1,1,0,255
1800,55,2,1,0,1,1,2,0,299,0,0,0,0,0,0,28
1500,55,2,1,1,2,0,1,0,679,0,1,0,0,2,0,32
2700,55,1,1,3,3,3,2,0,607,4,2,0,4,2,0,158
1200,45,5,0,1,2,1,3,0,536,1,2,0,1,2,0,38
3000,45,3,0,0,2,0,3,0,762,1,4,0,1,4,0,144
2400,45,1,0,2,0,0,3,0,315,1,0,0,2,0,0,70
3000,45,2,1,2,3,0,5,0,475,0,2,0,0,2,0,105
2100,15,2,1,1,3,0,0,0,485,2,2,0,2,2,0,308
3000,45,1,0,2,0,0,2,0,428,0,3,0,0,3,0,108
3000,15,3,1,0,1,1,3,0,617,1,1,0,1,1,0,244
1200,45,1,1,0,1,1,1,0,395,1,3,0,1,3,0,50
300,55,1,0,0,1,0,1,0,413,1,3,0,1,3,0,8
900,15,1,1,3,0,0,4,0,606,3,2,0,3,1,0,127
3000,35,1,1,0,1,1,0,0,911,1,1,0,1,1,0,116
2100,45,3,0,0,0,2,2,0,540,4,2,0,4,2,0,108
1800,45,2,0,1,5,0,6,0,333,2,0,0,1,0,0,83
2100,35,3,1,0,2,2,1,0,1171,1,0,0,0,0,0,74
2700,45,2,0,1,0,0,4,0,609,0,0,0,0,0,0,44
900,15,2,0,2,1,1,2,0,661,1,2,0,1,2,0,104
1500,15,2,0,0,0,1,6,0,866,0,0,0,0,0,0,72
1800,25,1,0,0,2,0,4,0,524,1,4,0,1,4,0,176
2100,25,2,0,2,0,1,0,0,701,0,2,0,0,2,0,106
2400,35,2,0,2,3,0,5,0,1057,0,1,0,0,1,0,99
2400,55,2,1,2,2,0,5,0,991,1,3,0,1,3,0,87
3000,15,2,1,1,1,1,1,0,872,0,0,0,0,0,0,190
2700,35,1,0,1,0,0,5,0,1055,0,2,0,0,1,0,88
1200,35,2,1,0,3,3,5,0,592,3,1,0,4,1,0,83
2700,15,1,0,0,0,0,6,0,726,0,2,0,0,2,0,220
2700,15,2,1,0,0,0,0,0,632,0,0,0,0,0,1,732
600,15,1,1,2,0,1,3,0,1082,0,3,0,0,3,0,60
3000,55,2,0,0,0,2,3,0,418,1,2,0,1,2,0,81
3000,15,5,1,0,1,1,1,0,1087,1,3,0,1,3,0,272
300,35,1,0,0,1,1,0,0,967,0,2,0,0,3,0,11
1500,15,1,1,0,1,1,0,0,439,1,2,0,1,2,0,163
1800,35,2,1,0,0,0,3,0,962,4,2,0,4,2,0,119
3000,35,1,1,0,1,2,5,0,480,0,1,0,0,1,0,89
2100,45,2,0,2,1,0,5,0,37,2,0,0,2,0,0,76
1200,55,1,1,4,0,1,0,0,35,0,0,0,0,0,0,20
600,15,2,0,2,0,1,6,0,498,2,3,0,2,2,0,82
900,15,1,0,2,0,1,3,0,408,0,3,0,0,3,0,98
900,25,2,0,0,0,1,1,0,895,0,1,0,0,1,0,30
300,25,2,0,0,1,0,3,0,1084,0,2,0,0,2,0,14
300,45,2,0,0,1,0,1,0,345,2,0,0,2,0,0,9
900,25,2,0,0,1,0,0,0,-10,1,0,0,1,0,0,42
600,35,1,0,0,0,2,4,0,593,0,3,0,0,3,0,25
900,15,2,0,0,1,1,5,0,1082,1,2,0,1,2,0,96
900,35,3,1,0,0,0,3,0,1099,2,2,0,2,2,0,37
2100,15,1,0,0,1,1,5,0,1175,1,1,0,1,1,0,209
900,15,1,0,1,2,2,6,0,595,1,1,0,1,1,0,104
1800,45,1,1,1,0,0,4,0,1085,1,1,0,1,1,0,48
2700,35,1,1,0,0,1,1,0,543,4,3,0,4,3,0,210
300,35,2,1,0,1,0,0,0,484,5,2,0,5,2,0,20
1800,45,2,0,1,0,1,6,0,430,3,2,0,3,2,0,88
900,45,1,0,2,1,0,3,1,470,1,2,0,1,2,0,35
900,35,1,0,1,0,1,3,0,1042,0,2,0,0,2,0,33
1800,15,1,1,1,1,1,0,0,693,0,2,0,0,2,0,162
2700,45,1,1,2,1,2,2,1,437,1,0,0,1,0,0,82
1200,25,1,1,0,2,0,3,0,1000,0,4,0,0,3,0,86
2700,25,4,0,2,1,0,4,0,444,2,2,0,2,1,0,179
600,45,2,1,0,1,1,3,0,1135,2,0,0,2,0,0,20
1200,45,2,1,0,0,2,3,0,995,0,4,0,0,4,0,41
2400,15,1,0,1,1,0,1,0,750,0,2,0,0,2,0,235
300,35,1,1,1,0,0,6,0,657,0,1,0,0,1,0,6
3000,25,2,0,3,2,0,0,0,423,2,4,0,2,4,0,341
2400,55,1,1,1,1,2,6,0,924,0,3,0,0,3,0,71
300,45,1,1,0,0,1,5,0,1035,1,3,0,1,3,0,10
1800,45,4,0,0,2,0,6,0,522,0,2,0,0,2,0,46
600,55,1,1,1,0,2,3,0,388,1,0,0,1,1,0,11
900,15,2,1,0,2,3,0,0,271,0,3,0,0,3,0,98
900,55,5,0,1,2,2,4,0,557,1,4,0,1,4,0,33
2700,45,1,1,0,1,1,4,0,636,0,3,0,0,3,0,92
1500,15,1,1,1,0,1,6,0,942,1,2,0,1,2,0,153
900,45,1,0,3,0,2,1,0,620,1,1,0,1,1,0,30
3000,55,1,0,1,0,1,4,0,1004,1,3,0,1,3,0,105
900,55,4,0,0,1,0,1,0,1028,0,3,0,0,3,0,20
2400,45,3,0,1,2,1,6,0,420,1,1,0,1,1,0,77
3000,15,2,1,2,3,1,3,0,382,1,0,0,1,0,0,340
600,45,1,0,0,2,1,4,0,1081,0,2,0,0,2,0,21
2400,45,2,1,1,0,0,2,0,521,1,1,0,1,1,0,57
1200,15,2,1,2,0,0,2,0,475,0,3,0,0,2,0,97
600,35,2,1,0,1,0,2,0,1159,1,0,0,1,0,0,19
900,15,1,1,1,0,0,5,0,563,2,3,0,2,3,0,124
1500,55,2,1,1,0,3,5,0,613,1,2,0,1,2,0,38
1800,45,2,0,2,0,1,0,0,674,0,1,0,0,1,0,39
1200,35,1,0,2,2,0,3,0,1238,0,0,0,0,0,0,39
3000,25,2,0,3,1,0,4,0,1241,2,1,0,2,1,0,223
2400,35,4,0,1,1,1,0,0,827,2,1,0,2,1,0,110
2700,15,1,0,1,0,2,0,0,375,0,0,0,0,0,0,147
900,35,2,1,0,0,1,2,0,933,0,2,0,0,2,0,24
1500,25,5,1,1,1,1,3,0,412,0,4,0,0,4,0,80
3000,35,2,1,1,2,2,2,0,466,1,1,0,1,1,0,127
2400,35,2,0,0,1,0,5,0,697,0,1,0,0,1,0,67
900,55,2,1,2,1,2,5,0,886,1,0,0,1,0,0,22
2400,35,4,1,0,1,0,6,0,647,1,2,0,1,2,0,80
3000,55,5,0,0,2,1,1,0,504,1,3,0,1,3,0,91
2700,45,1,1,0,1,0,6,0,982,1,3,0,1,3,0,110
2100,55,1,0,0,5,1,1,0,589,1,0,0,1,1,0,78
600,15,2,1,0,1,2,5,0,467,0,3,0,0,3,0,58
2700,15,1,0,0,0,0,2,0,875,0,0,0,0,0,0,123
2700,45,4,1,0,1,2,6,0,808,2,0,0,2,0,0,94
3000,25,3,1,1,1,1,3,0,665,0,2,0,0,2,0,129
2100,45,1,0,1,2,1,2,0,946,0,1,0,0,1,0,63
600,25,2,1,2,0,1,5,0,560,1,4,0,1,4,0,47
300,35,2,1,0,0,1,5,0,940,1,1,0,1,1,0,7
2400,15,1,1,0,1,1,5,0,1076,0,1,0,0,1,0,163
600,15,2,0,0,0,1,4,0,764,2,1,0,2,1,0,61
1200,25,2,1,0,0,1,6,0,664,1,0,0,1,0,0,49
1800,35,1,1,2,1,0,6,0,758,4,1,0,4,1,0,127
300,15,2,0,1,0,1,4,0,1101,0,3,0,0,3,0,28
1800,55,1,1,0,1,5,3,0,1334,1,0,0,1,0,0,44
1800,35,2,1,0,1,2,6,0,265,1,0,0,1,0,0,64
600,15,2,1,2,0,2,4,1,630,1,1,0,1,1,0,48
1200,35,6,0,0,2,1,2,0,564,0,3,0,0,2,0,35
2700,55,1,1,1,1,3,2,0,503,1,2,0,1,2,0,85
300,15,1,1,0,1,0,0,0,975,0,3,0,0,3,0,29
1800,45,2,0,1,1,0,6,0,550,0,3,0,0,3,0,63
1500,35,1,1,1,0,0,1,0,978,1,2,0,1,1,0,58
1800,15,1,1,0,1,0,0,0,791,1,1,0,2,1,0,178
1800,45,2,1,5,0,0,5,0,539,2,2,0,2,2,0,78
2400,45,1,1,0,1,2,0,0,448,0,2,0,0,2,0,70
1500,35,4,0,0,1,1,4,0,731,1,0,0,1,0,0,52
300,25,2,0,1,0,1,4,0,475,1,3,0,1,3,0,21
1500,55,2,0,0,4,0,5,0,981,2,2,0,2,1,0,61
2400,25,3,1,0,1,1,5,0,298,1,0,0,1,0,0,117
1200,25,1,1,0,3,1,5,0,1026,0,2,0,0,2,0,76
300,35,2,0,0,0,0,2,0,1111,0,1,0,0,1,0,6
3000,35,1,0,0,1,0,6,0,534,1,4,0,1,3,0,183
2100,45,6,0,1,1,1,4,0,706,0,2,1,0,2,0,198
900,15,1,0,1,0,1,2,0,656,2,0,0,2,0,0,86
2100,45,2,0,0,1,3,3,0,1016,0,2,0,0,2,0,62
300,15,3,1,0,1,1,1,0,1064,0,3,0,0,3,0,24
2100,25,3,0,1,0,1,4,0,1065,1,2,0,1,2,0,117
300,15,1,0,0,1,1,1,0,1120,0,1,0,0,1,0,22
300,35,4,0,0,0,1,6,0,1169,0,1,0,0,1,0,5
2100,35,2,0,0,1,1,2,0,614,1,1,0,1,1,0,80
600,35,3,0,1,1,0,0,0,574,2,0,0,2,0,0,25
600,25,6,1,1,1,1,4,0,989,2,1,0,2,1,0,38
900,35,6,0,0,1,1,1,0,904,1,2,0,1,2,1,115
1200,35,1,1,1,1,0,6,0,1242,0,0,0,1,0,0,36
1800,45,1,0,1,0,2,2,0,921,1,0,0,1,0,0,46
2100,35,1,1,0,2,0,2,0,997,1,3,0,1,3,0,120
600,15,1,0,0,1,0,6,0,885,3,1,0,3,2,0,90
2100,25,1,0,1,0,0,5,0,529,1,2,0,1,2,0,137
300,25,2,1,0,1,1,4,0,655,2,1,0,2,1,0,18
1800,15,1,1,2,1,0,1,0,1131,0,0,0,0,0,0,117
600,35,1,1,1,0,2,2,0,571,2,1,0,2,1,0,26
2100,45,2,1,4,0,1,3,0,691,0,3,0,0,3,0,69
2700,45,1,0,2,0,2,4,0,821,0,2,0,0,2,0,84
2700,35,1,0,2,1,1,2,0,333,0,0,0,0,0,0,78
2400,45,1,1,1,1,0,0,0,779,0,3,0,0,3,0,84
2100,35,3,1,1,2,2,5,0,960,0,2,0,0,2,0,76
900,35,3,0,0,0,0,3,0,602,0,2,0,0,2,0,23
900,15,2,0,3,0,0,4,0,867,2,2,0,2,2,0,116
2100,55,1,0,1,1,0,5,0,971,1,3,0,1,3,0,79
