"lengthFeet","speedLimit","numLanes","dividedTraffic","trafficLights","stopSigns","pedCrossings","dayOfWeek","holiday","timeOfDayMinutes","cloudWeather","cloudTraffic","cloudEvent","localWeather","localTraffic","localEvent","actualTravelTimeSeconds"
2700,45,2,1,1,0,2,2,0,451,1,1,0,1,1,0,68
1200,45,1,0,1,3,1,1,1,798,0,2,0,0,2,0,48
2700,25,2,1,2,1,0,1,0,1063,0,1,0,0,1,0,105
2700,45,1,1,0,0,1,1,0,318,1,0,0,1,0,0,62
900,25,2,1,1,1,0,1,0,1262,0,3,0,0,3,0,51
300,55,1,1,1,0,0,6,0,916,1,2,0,1,2,0,6
600,55,1,0,0,0,0,4,0,482,0,2,0,0,2,0,12
2700,15,2,1,1,2,0,4,0,656,0,2,0,0,2,0,244
1200,15,1,0,0,0,1,0,0,670,1,2,0,1,2,0,127
300,35,3,1,0,1,1,4,1,891,2,1,0,2,1,0,11
1500,55,3,0,0,0,0,4,0,428,1,4,0,1,4,0,48
3000,45,1,1,2,0,2,6,0,817,1,3,0,1,3,0,125
3000,25,1,1,0,1,0,1,0,1096,0,3,0,0,3,0,182
2100,25,1,0,1,1,1,2,0,1127,1,1,0,1,1,0,131
900,25,2,1,0,0,0,5,0,811,2,3,0,2,3,0,67
900,55,2,0,0,1,2,6,0,519,3,2,0,3,3,0,40
900,35,1,0,1,2,1,4,0,999,1,3,0,2,3,0,61
2100,15,3,0,0,1,1,4,0,1051,2,2,0,2,2,0,257
900,35,2,0,1,1,1,0,0,513,2,1,0,2,0,0,40
3000,45,5,1,0,1,0,5,0,326,1,0,0,1,0,0,78
2700,45,2,1,2,0,1,5,0,1107,3,3,0,3,3,0,142
1500,35,2,1,2,0,2,0,0,1024,2,4,0,2,4,0,101
2100,15,1,0,1,0,3,4,0,660,2,1,0,1,1,0,228
1500,55,1,1,0,1,1,5,0,508,2,3,0,2,3,0,59
2700,15,2,0,0,1,1,3,0,935,0,2,0,0,2,0,233
600,35,1,0,1,1,0,2,0,512,2,2,0,2,2,0,34
3000,55,4,0,0,0,1,6,0,715,3,0,0,3,0,0,94
3000,15,2,1,1,2,0,0,0,573,0,2,0,0,2,0,272
3000,45,1,1,1,0,1,4,0,1104,4,4,0,5,4,0,216
300,35,1,0,1,0,1,0,0,812,0,2,0,0,2,0,9
600,15,1,1,2,0,0,5,0,988,0,3,0,0,3,0,59
2100,45,1,1,1,0,0,1,0,906,2,3,0,2,3,0,96
3000,35,2,1,2,1,0,5,0,475,1,2,0,1,2,0,136
300,15,2,1,1,0,1,4,0,1059,1,3,0,1,3,0,31
2400,35,3,0,1,0,2,6,0,845,0,1,0,0,1,0,55
2100,35,1,0,3,3,0,6,0,172,0,0,0,0,0,0,82
300,25,2,0,0,0,1,0,0,765,0,2,0,0,2,0,13
900,15,2,1,0,1,3,4,0,1214,1,0,0,1,0,0,76
2700,55,1,1,3,1,2,6,0,254,2,0,0,2,0,0,87
1500,45,1,1,2,2,1,6,0,731,1,1,0,1,1,0,53
3000,35,2,1,0,0,1,3,0,1057,2,1,0,2,1,0,118
1500,45,2,0,1,0,0,0,0,454,0,2,0,0,2,0,37
300,45,4,0,1,0,1,1,0,912,1,0,0,1,0,0,6
1200,15,4,0,0,0,1,4,0,960,5,4,0,5,4,0,246
900,55,1,1,0,1,0,0,0,776,0,2,0,0,2,0,20
1800,15,3,0,2,1,1,0,0,962,1,2,0,1,2,0,195
2100,35,2,0,0,4,2,5,0,449,1,2,0,1,2,0,128
1200,25,1,1,3,1,0,1,0,547,0,2,0,0,2,0,68
3000,45,3,1,1,1,1,4,0,1110,0,2,0,0,2,0,72
900,55,2,1,0,2,3,1,0,537,0,3,0,0,3,0,26
2400,55,4,1,0,1,0,4,0,459,0,2,0,0,2,0,36
900,35,1,1,0,0,1,2,0,913,2,1,0,2,1,0,38
1200,15,1,0,1,0,1,4,0,530,1,4,0,1,4,0,176
300,55,6,0,1,0,1,5,0,343,1,1,0,1,1,0,4
900,55,3,0,3,0,0,6,0,548,3,0,0,3,0,0,30
1500,35,2,1,0,0,1,1,0,204,1,0,0,1,0,0,44
1200,45,2,1,4,0,2,3,0,584,2,0,0,2,0,0,45
1500,35,3,1,1,0,3,0,0,709,3,1,0,3,2,0,79
2400,45,1,1,1,1,1,6,0,762,1,0,0,1,0,0,68
2700,15,3,0,0,0,0,5,0,813,2,1,0,2,1,0,245
600,15,1,0,1,0,0,3,1,1022,1,3,0,1,3,0,75
300,55,4,0,0,1,1,4,0,303,1,0,0,1,0,0,5
600,15,1,0,1,1,1,3,0,594,1,2,0,1,2,0,73
3000,35,2,1,0,1,1,2,0,1022,0,2,0,0,2,0,98
2400,15,1,1,1,0,2,2,0,897,0,1,0,0,1,0,152
3000,55,3,1,0,1,0,3,0,709,3,3,0,3,3,0,123
1500,45,2,1,0,1,1,4,0,624,0,1,0,0,1,0,28
600,55,2,1,0,2,0,3,0,1341,1,1,0,1,1,0,14
3000,55,3,0,0,0,2,1,0,1065,0,0,0,0,0,0,41
1800,35,2,0,6,0,0,0,0,387,1,0,0,2,0,0,82
3000,45,1,0,3,1,3,3,0,481,2,2,0,2,3,0,166
300,35,2,1,0,1,1,2,0,1064,1,3,0,1,3,0,13
900,35,2,0,1,0,0,2,0,724,0,4,0,0,4,0,42
2400,15,2,0,1,1,2,1,0,474,0,2,0,0,2,0,224
900,55,2,0,1,0,3,6,0,513,0,3,0,0,3,0,24
2100,45,3,1,0,0,1,5,0,842,1,2,0,1,2,0,54
2400,15,1,1,1,1,0,3,1,475,0,2,0,0,2,0,212
3000,15,2,0,0,1,0,0,0,1073,1,4,0,1,4,0,429
900,25,1,1,1,2,1,4,0,1066,1,2,0,1,2,0,66
2700,15,1,0,0,0,0,2,0,928,4,0,0,4,0,0,367
900,25,1,0,3,0,1,4,0,990,1,2,0,1,2,0,63
2400,15,1,0,0,0,1,1,0,428,2,1,0,2,1,0,268
2700,35,3,1,0,1,1,6,0,518,1,2,0,1,2,0,104
300,25,3,0,1,0,1,2,0,420,1,1,0,1,1,0,13
2100,25,1,1,3,1,1,3,0,414,1,3,0,1,3,0,176
300,25,1,0,1,0,0,4,0,1089,2,3,0,2,3,0,26
1800,25,2,0,0,1,0,3,0,1105,1,2,0,1,2,0,115
2100,45,3,0,1,1,2,1,0,875,0,1,0,0,1,0,45
3000,55,1,1,2,2,3,5,0,952,0,4,0,0,4,0,120
1800,55,2,0,0,0,1,0,0,820,2,2,0,2,3,0,62
1500,55,2,1,1,0,1,0,0,626,2,1,0,2,1,0,38
1200,35,1,1,0,1,0,6,0,559,0,3,0,0,3,0,51
1800,15,1,0,0,2,1,1,0,998,0,2,0,0,2,0,191
900,15,1,1,3,0,1,3,0,1067,0,1,0,0,1,0,62
3000,35,2,1,1,1,2,6,0,1063,2,3,0,2,3,0,188
1800,25,2,0,0,0,0,6,0,494,0,2,0,0,2,0,78
3000,35,1,1,1,1,2,2,0,999,2,2,0,2,2,0,176
3000,15,4,0,0,0,0,6,0,727,0,3,0,0,3,0,218
900,25,5,1,0,1,1,4,0,1330,1,1,0,1,1,0,43
3000,15,3,1,0,0,1,5,0,552,1,0,0,1,0,0,210
1200,45,3,0,0,0,2,0,0,1007,1,4,0,1,4,0,50
600,55,2,1,0,1,0,1,0,484,1,1,0,1,1,0,12
600,55,1,1,2,0,0,2,1,943,1,3,0,1,3,0,18
1800,45,2,1,0,0,0,3,0,1198,0,0,0,0,1,0,27
2700,55,2,1,0,1,0,2,0,542,0,2,0,0,2,0,54
300,35,2,1,1,0,0,3,0,368,1,0,0,1,0,0,8
2400,55,3,1,1,1,3,4,0,1099,1,2,0,1,2,0,63
1200,25,2,1,4,0,1,2,0,621,1,1,0,1,1,0,62
2700,35,1,1,0,0,0,6,0,793,0,0,0,0,0,0,52
2700,15,1,1,0,1,1,0,0,764,0,0,0,0,0,0,158
300,55,2,1,1,0,0,4,0,931,1,1,0,1,1,0,4
600,55,1,1,1,1,1,1,0,676,0,2,0,0,2,0,14
2100,35,2,0,1,0,0,4,0,618,1,0,0,0,0,0,54
300,15,2,0,1,0,1,0,0,1054,0,3,0,0,3,0,28
1200,45,3,1,3,0,0,5,0,1000,0,4,0,0,4,0,41
1200,15,7,0,3,0,1,3,0,605,1,2,0,1,2,0,100
3000,55,3,1,0,1,1,3,0,469,1,2,0,1,2,0,74
600,55,1,0,2,0,0,2,0,613,0,2,0,0,2,0,14
900,35,7,1,1,0,2,4,0,889,4,3,0,4,3,0,54
2400,35,1,0,2,1,0,1,0,386,0,0,0,0,0,0,67
3000,25,1,1,1,1,0,4,0,1042,1,2,0,2,2,0,218
1800,45,2,1,1,2,0,5,0,1013,0,1,0,0,0,0,43
3000,45,1,0,0,2,0,5,0,575,2,0,0,2,0,0,112
1500,25,2,1,1,0,1,3,0,921,0,1,0,0,1,0,46
2100,55,2,0,1,3,2,1,0,1059,0,2,0,0,1,0,61
2700,15,3,1,4,1,2,3,0,501,3,2,0,3,2,0,420
1500,45,2,1,4,1,3,4,0,410,0,2,0,0,2,0,48
2400,25,4,0,1,3,1,4,0,1087,1,3,0,1,3,0,195
600,45,1,1,0,0,0,1,0,1067,1,3,0,1,3,0,22
2700,35,2,0,2,0,1,3,0,1050,0,3,0,0,3,0,117
1200,15,2,0,1,1,2,4,0,1207,1,0,0,1,0,0,105
2100,15,1,0,3,1,0,5,0,904,0,3,0,0,3,0,262
3000,15,2,0,0,0,0,3,0,1415,0,2,0,0,2,0,218
900,55,1,1,1,2,1,0,0,995,1,2,0,1,2,0,30
1800,25,1,1,1,1,0,0,0,967,0,4,0,0,4,0,134
600,15,3,1,0,1,0,1,0,464,0,2,0,0,3,0,44
900,55,1,0,0,0,1,1,0,1106,0,2,0,0,2,0,20
3000,25,5,0,1,0,2,2,0,1065,1,0,0,1,0,0,138
1500,45,1,0,0,2,0,1,0,488,1,4,0,1,4,0,79
300,55,2,0,1,0,1,3,0,441,0,2,0,0,3,0,5
300,25,2,0,1,0,1,3,0,415,0,3,0,0,2,0,15
2400,15,1,0,0,2,1,4,0,441,2,2,0,2,2,0,366
600,15,2,0,1,0,1,3,0,519,0,3,0,0,3,0,58
600,35,5,1,0,0,1,6,0,903,2,2,0,2,2,0,22
600,45,2,0,0,2,1,0,0,661,0,1,0,0,1,0,15
3000,55,2,1,1,2,0,0,0,636,1,2,0,1,2,0,92
2100,55,1,1,1,1,0,6,0,1173,1,0,0,0,0,0,41
3000,45,3,1,1,3,0,6,0,878,0,1,0,0,1,0,83
1800,25,1,1,0,3,0,1,0,943,0,2,0,0,2,0,115
2400,15,2,0,1,1,1,0,0,838,3,1,0,3,1,0,338
900,45,3,1,1,2,1,1,0,868,1,1,0,1,1,0,27
1800,45,2,1,0,1,1,3,0,648,2,2,0,2,2,0,72
3000,55,2,0,0,1,1,2,0,424,3,2,0,3,2,0,126
1800,35,1,1,1,0,1,6,0,608,1,2,0,1,2,0,78
1200,55,2,0,2,2,1,0,0,736,1,1,0,1,1,0,34
2700,15,2,0,1,4,1,6,0,838,0,1,0,0,1,0,287
900,55,3,0,0,2,0,2,0,496,1,2,0,1,2,0,26
2400,15,3,1,0,1,0,4,0,968,3,1,0,3,1,0,299
300,45,2,1,1,0,0,6,0,800,0,1,0,0,1,0,4
2700,45,1,0,0,0,1,3,0,491,0,3,0,0,3,0,90
900,15,1,1,2,1,1,4,0,929,1,2,0,1,2,0,104
2400,35,2,1,0,1,2,4,0,919,1,3,0,1,2,0,112
2700,35,2,0,1,0,1,4,0,295,0,0,0,0,0,0,60
1500,25,1,0,1,0,1,5,0,936,0,2,0,0,2,0,78
2100,35,1,0,0,3,1,0,0,651,0,3,0,0,3,0,120
2700,15,2,1,2,1,0,5,0,595,1,1,0,1,1,0,237
2700,15,2,0,1,0,3,5,0,1037,1,4,0,0,4,0,355
2400,15,3,1,0,0,3,2,0,953,1,2,0,1,1,0,179
1200,55,1,1,1,1,0,2,0,687,0,1,0,0,1,0,21
600,35,1,0,1,1,0,5,0,967,4,3,0,4,3,0,50
2700,15,2,0,2,1,1,4,0,1096,4,2,0,4,2,0,501
2400,25,1,1,1,0,1,1,0,373,1,0,0,1,0,0,107
900,35,3,1,2,0,0,0,0,1021,0,3,0,0,3,0,30
1500,15,2,1,0,0,2,0,0,825,0,3,0,0,3,0,129
300,35,1,1,1,0,0,0,0,321,0,0,0,0,0,0,5
1500,55,2,0,0,0,1,5,0,920,1,1,0,0,1,0,27
2400,55,2,1,2,0,0,2,0,956,1,1,0,1,1,0,49
3000,15,1,0,1,2,0,5,0,796,1,1,0,1,1,0,341
1200,55,3,0,2,0,1,0,0,729,1,4,0,1,3,0,38
2100,55,2,0,1,0,1,0,0,657,3,0,0,3,0,0,69
2100,15,1,1,0,1,0,6,0,860,1,0,0,1,0,0,166
600,45,2,1,2,0,0,1,0,847,1,1,0,1,0,0,15
1200,55,2,0,2,0,2,5,0,1100,1,3,0,1,3,0,39
3000,45,1,1,0,2,2,1,0,558,1,1,0,1,1,0,103
2100,25,2,0,1,1,0,3,0,630,0,1,0,0,1,0,88
3000,55,1,0,2,1,1,4,0,986,2,1,0,2,1,0,107
300,35,2,1,0,1,0,6,0,607,0,2,0,0,2,0,8
2400,35,4,0,0,1,1,5,0,507,1,2,0,1,2,0,92
300,45,3,0,1,0,0,6,0,717,2,1,0,2,1,0,8
1200,55,5,1,2,0,0,3,0,567,0,3,0,0,3,0,19
2400,35,2,0,1,1,0,6,0,311,1,0,0,1,0,0,85
1500,45,2,0,0,1,2,3,0,429,5,3,0,5,3,0,106
2700,35,2,1,1,0,2,5,0,561,1,3,0,1,3,0,130
2400,45,1,1,1,0,0,1,0,455,2,1,0,2,1,0,82
2700,55,1,0,1,2,2,2,0,371,1,0,0,1,0,0,72
1800,35,2,0,1,0,0,5,0,918,0,0,0,0,0,0,38
2700,55,3,1,2,1,2,6,0,1064,1,2,0,1,2,0,74
1200,55,2,1,1,1,2,3,1,557,1,3,0,1,3,0,38
1200,35,1,0,0,0,1,2,0,1080,1,1,0,1,1,0,45
1500,45,2,1,1,0,1,1,0,1150,0,1,0,0,1,0,25
900,55,2,1,1,2,0,6,0,956,0,3,0,0,3,0,26
3000,45,1,0,0,1,0,6,0,819,0,1,0,0,0,1,290
1500,35,1,1,0,1,0,4,0,331,0,0,0,0,0,0,36
900,55,1,1,0,2,1,3,0,473,0,3,0,0,3,0,28
1800,25,2,0,2,0,3,2,0,577,1,2,0,1,2,0,120
1500,15,2,1,0,1,1,2,0,507,1,2,0,1,2,0,149
2700,15,1,1,2,2,1,0,0,481,0,3,0,0,3,0,335
2700,35,2,1,0,1,2,6,0,622,3,2,0,3,1,0,158
1200,45,2,0,1,0,1,3,0,572,1,0,0,0,0,0,25
1500,25,2,0,0,0,1,6,0,708,0,1,0,0,1,0,50
1200,35,3,1,1,1,1,4,0,480,4,4,0,4,3,0,96
300,45,1,1,0,1,1,6,0,656,0,2,0,0,2,0,7
900,15,1,0,1,0,1,3,0,963,3,2,0,3,2,0,138
900,35,4,0,0,1,0,6,0,720,3,2,0,3,2,0,50
900,45,1,0,1,2,0,6,0,602,0,2,0,0,2,0,31
2400,25,3,0,1,1,0,1,0,908,1,2,0,1,3,0,159
600,35,1,0,2,0,1,5,0,840,1,1,0,1,1,0,23
900,35,2,1,2,1,1,6,0,1153,1,0,0,1,0,0,34
300,25,3,1,0,0,1,1,0,581,0,2,0,0,2,0,10
3000,45,1,0,1,0,0,6,0,863,0,1,0,0,0,0,58
1800,45,3,1,0,0,0,4,0,492,0,2,0,0,2,0,32
600,15,1,1,0,1,2,2,0,809,1,1,0,1,1,0,55
1500,55,6,0,1,0,0,1,0,905,0,0,0,0,0,0,19
1800,25,2,0,0,1,0,1,0,955,3,3,0,3,3,0,184
1800,35,1,0,1,2,0,3,0,1111,0,0,0,0,0,0,56
3000,15,2,0,1,0,1,1,0,1122,0,0,0,0,0,0,157
2100,35,2,1,0,1,0,0,0,571,0,2,0,0,1,0,58
1200,35,3,1,1,1,0,5,0,1086,0,3,0,0,3,0,44
900,45,4,0,1,2,1,3,0,492,0,2,0,0,2,0,24
2400,45,2,0,2,1,0,3,0,518,1,3,0,1,3,0,106
2700,25,2,0,1,2,0,5,0,864,0,2,0,0,2,0,161
2400,25,2,0,0,1,0,2,0,873,0,1,0,0,0,0,81
1200,35,2,0,1,0,2,6,0,527,0,3,0,0,3,0,50
1800,45,1,0,1,1,0,4,0,1094,2,2,0,2,2,0,85
2400,15,2,0,2,1,0,1,0,537,1,3,0,1,4,0,344
1500,25,4,1,0,2,0,5,0,1008,1,2,0,1,2,0,80
3000,35,1,0,1,0,0,4,0,741,1,2,0,1,2,0,139
900,55,5,0,2,0,2,4,0,1067,0,3,0,0,3,0,18
1500,15,6,0,0,0,1,2,0,1374,0,1,0,0,0,0,72
300,15,4,1,1,0,1,2,0,451,0,1,0,0,1,0,14
300,35,1,0,0,1,0,4,0,986,3,2,0,3,2,0,17
2100,45,2,1,0,2,2,4,0,489,0,2,0,0,2,0,62
1500,35,3,1,0,1,1,5,0,1185,0,2,0,0,2,0,43
1800,45,2,1,1,1,1,3,0,1119,1,2,0,1,2,0,62
2100,55,2,1,0,1,1,2,0,932,1,1,0,1,0,0,46
300,45,1,0,1,0,0,2,0,1133,1,1,0,1,1,0,8
2100,25,1,0,1,0,3,4,1,443,0,3,0,0,3,0,140
3000,55,1,0,1,1,0,2,0,1322,0,2,0,0,1,0,72
1200,15,1,1,0,1,1,4,0,1123,2,2,0,2,2,0,156
3000,35,3,0,1,2,1,6,0,546,1,3,0,1,3,0,171
1800,55,1,1,0,2,2,2,0,1036,2,3,0,2,3,0,79
1200,15,1,0,1,1,4,0,0,898,1,0,0,1,0,0,111
1500,25,3,1,1,2,0,6,0,540,0,1,0,0,1,0,64
900,35,1,0,0,0,2,0,0,539,5,4,0,5,4,0,88
1200,35,2,0,1,2,1,6,0,935,1,0,0,1,0,0,49
1200,45,1,0,2,0,1,5,0,734,0,3,0,0,3,0,44
3000,35,4,0,1,1,3,5,0,1027,0,2,0,0,2,0,99
2700,15,4,0,0,0,3,5,0,1057,2,2,0,2,2,0,287
600,45,1,1,2,0,2,5,0,1369,2,1,0,2,1,0,22
1800,15,2,1,0,2,0,5,0,369,0,0,0,0,0,0,121
2100,15,1,0,1,0,1,4,0,577,0,1,0,0,1,0,148
2400,45,2,1,1,1,2,4,0,578,3,1,0,3,1,0,106
2400,35,1,1,1,1,0,2,0,918,1,2,0,1,2,0,112
600,45,2,0,2,0,1,5,0,384,2,0,0,2,0,0,20
1500,55,2,1,1,2,0,0,0,686,0,2,0,0,2,1,126
600,15,2,1,1,1,0,4,0,1231,1,0,0,1,0,0,49
1200,45,4,0,0,1,0,5,0,888,0,0,0,0,0,0,22
1500,55,4,0,1,1,1,0,0,554,1,3,0,1,3,0,45
1200,35,1,1,0,0,2,0,0,1113,0,2,0,0,2,0,39
2100,15,1,1,1,1,1,3,0,962,1,2,0,1,2,0,237
3000,25,1,0,1,0,2,4,0,223,0,2,0,0,2,0,162
1200,55,2,1,2,1,0,5,0,1042,0,2,0,0,2,0,25
1500,45,1,0,0,2,0,3,0,433,1,3,0,1,3,0,70
2100,15,1,1,0,0,1,2,0,1288,3,1,0,3,1,0,261
1500,45,1,0,1,1,0,6,0,977,1,2,0,1,2,0,58
1800,55,1,1,1,0,0,3,0,676,2,2,0,2,2,0,59
2100,25,1,1,0,2,0,0,0,773,0,2,0,0,2,0,119
3000,45,2,0,3,1,4,5,0,464,1,3,0,1,4,0,155
3000,25,4,0,2,1,0,5,0,1125,0,1,0,0,1,1,523
1800,25,2,0,3,3,0,1,1,498,1,1,0,1,1,0,135
3000,15,1,0,0,0,1,0,0,668,2,2,0,2,2,0,388
1200,55,3,0,3,1,1,2,1,449,1,3,0,1,3,0,40
1800,35,2,0,2,2,0,4,0,590,1,1,0,1,1,0,84
600,35,2,0,2,0,0,3,0,472,0,2,0,0,2,0,19
1800,25,1,0,0,0,1,0,0,1065,1,4,0,1,4,0,154
1200,35,2,1,0,0,3,2,0,1176,0,0,0,0,0,0,26
1500,45,3,0,0,1,0,0,0,1057,1,3,0,1,3,0,56
900,25,1,0,0,1,1,3,0,471,4,2,0,4,2,0,98
2700,25,1,1,2,0,1,1,0,580,1,1,0,1,1,0,142
1200,55,1,1,1,0,0,4,0,1134,0,0,0,0,0,0,15
2400,35,1,0,0,3,0,5,0,1037,1,1,0,1,1,0,122
1200,15,1,1,3,0,0,6,0,669,1,1,0,1,1,0,108
2100,25,2,1,0,1,0,2,0,428,1,1,0,1,1,0,99
2400,35,2,1,0,1,2,1,0,501,2,3,0,2,3,0,144
1200,55,4,1,4,0,0,5,0,994,1,3,0,1,3,0,32
2400,15,2,0,1,0,3,3,0,451,1,4,0,1,4,0,344
1800,35,3,1,3,1,2,0,0,1406,0,0,0,0,0,0,57
1800,15,2,0,0,0,0,3,0,938,1,4,0,1,4,0,235
2400,15,1,1,0,1,0,1,0,510,1,2,0,1,1,0,234
1800,15,1,0,0,0,0,6,0,420,1,3,0,1,3,0,219
1200,35,3,0,1,1,4,5,0,990,1,2,0,1,2,0,56
2700,55,2,0,1,0,1,2,0,545,0,3,0,0,4,0,77
2400,25,3,1,3,1,2,6,0,788,1,2,0,1,2,0,152
600,45,3,0,2,0,0,4,0,961,0,1,0,0,2,0,12
600,45,4,0,0,1,2,4,0,712,3,0,0,3,0,0,25
3000,15,1,0,1,0,2,5,0,1131,1,2,0,1,1,0,314
900,55,1,1,1,1,1,3,0,646,1,2,0,1,2,0,27
2700,35,2,1,0,0,2,1,0,334,1,0,0,1,0,0,83
2400,45,2,1,0,1,1,1,0,906,0,1,0,0,1,0,46
900,15,3,0,1,0,0,4,0,1092,2,2,0,2,2,0,100
3000,25,1,0,0,1,0,5,0,987,1,3,0,1,3,0,239
2100,25,1,0,0,1,2,6,0,889,1,3,0,1,3,0,174
3000,15,2,0,1,0,1,6,0,847,0,2,0,0,2,0,239
1800,25,1,1,1,0,3,5,0,703,0,1,0,0,1,0,71
300,35,2,0,1,0,1,2,0,395,4,2,0,4,2,0,18
600,15,2,1,0,1,0,6,0,461,1,1,0,1,1,0,47
1800,25,1,1,1,2,0,1,0,531,2,1,0,2,1,0,137
900,45,3,0,0,3,2,4,0,579,2,1,0,2,1,0,37
2700,25,3,0,0,0,1,6,0,544,1,3,0,1,3,0,172
900,15,3,1,2,1,0,0,0,955,3,2,0,2,2,0,116
1800,45,3,0,2,0,1,0,0,385,1,0,0,1,0,0,47
900,55,1,1,1,0,2,2,0,591,1,2,0,1,3,0,27
300,55,2,0,0,1,0,3,0,427,1,4,0,1,4,0,9
2400,35,2,0,0,0,2,6,0,762,0,2,0,0,2,0,78
600,55,2,0,1,1,0,1,0,412,2,3,0,2,3,0,23
2700,35,2,0,1,0,1,3,0,1278,1,1,0,1,1,0,96
2100,15,1,0,1,6,1,0,0,1000,0,2,0,0,2,1,803
900,45,1,0,1,0,0,0,0,778,0,0,0,0,0,0,14
2700,15,2,0,0,3,0,4,0,398,1,3,0,2,3,0,428
2100,25,1,0,0,2,0,4,0,1036,3,2,0,3,2,0,217
300,25,2,1,0,1,1,1,0,1143,1,1,0,1,1,0,14
2400,35,1,0,1,0,3,1,0,1040,1,3,0,1,3,0,136
2400,35,2,1,1,0,2,1,0,1173,0,1,0,0,1,0,55
900,35,2,1,0,1,2,4,0,561,0,3,0,0,3,0,36
3000,45,1,0,0,1,1,2,0,530,0,4,0,0,3,0,121
600,35,2,1,2,0,1,0,0,576,1,1,0,1,0,0,19
1500,55,1,0,0,1,0,1,0,326,2,0,0,2,0,0,40
2100,35,1,0,0,0,1,5,0,1036,2,2,0,2,2,0,114
2100,45,2,1,1,2,2,0,0,648,1,0,0,1,0,0,68
2400,55,1,0,0,1,0,6,0,499,3,2,0,3,2,0,103
1500,45,5,0,0,0,1,4,0,1087,0,3,0,0,3,0,32
900,55,2,1,3,0,0,3,0,1134,1,0,0,1,0,0,19
1800,45,1,0,2,0,0,5,0,1434,0,2,0,0,2,0,54
1800,55,1,1,3,1,1,1,1,967,1,2,0,0,2,0,53
2400,25,2,0,1,0,0,2,0,492,0,3,0,0,3,0,137
900,15,2,1,1,2,3,1,0,1016,0,4,0,0,4,0,118
600,25,2,0,2,0,1,2,0,419,2,4,0,2,4,0,58
2100,35,2,0,1,2,1,6,0,355,0,0,0,0,0,0,66
1200,15,1,0,1,2,4,5,0,369,1,0,0,1,0,0,124
3000,25,1,1,0,0,1,5,1,667,1,3,0,1,3,0,206
1500,15,4,1,2,0,0,1,0,581,2,2,0,2,2,0,149
2700,45,2,1,0,0,0,4,0,620,1,1,0,1,1,0,60
2100,25,4,0,1,0,1,4,0,504,0,4,0,0,3,0,111
1800,55,1,1,0,1,1,0,0,509,1,3,0,1,4,0,66
2400,45,1,0,1,1,0,4,0,889,0,0,0,0,0,0,48
1800,45,1,1,0,0,0,6,0,470,0,3,0,0,3,0,54
900,35,2,1,0,0,1,0,0,737,3,1,0,3,1,0,43
2700,15,2,1,1,0,1,4,0,611,1,1,0,1,1,0,201
2100,15,2,0,2,1,2,3,0,529,0,1,0,0,1,0,167
2700,35,4,0,1,0,0,3,0,423,1,3,0,1,3,0,114
900,25,1,1,1,0,3,6,0,853,1,3,0,1,3,0,66
1500,15,1,1,1,2,1,2,0,1038,0,3,0,0,4,0,193
2700,55,8,1,1,0,0,2,0,1158,1,0,0,0,0,0,44
2400,45,2,1,1,0,1,4,0,1056,2,2,0,2,2,0,91
1200,45,2,0,1,0,0,1,0,445,0,3,0,0,3,0,37
2700,15,3,1,1,1,1,6,0,845,2,1,0,2,1,0,292
1800,35,2,0,1,1,1,6,0,361,0,0,0,0,0,0,49
1800,45,2,1,1,2,1,4,0,1134,0,1,0,0,1,0,44
1200,55,2,1,0,1,2,1,0,1001,1,2,0,1,2,0,31
900,45,1,0,3,0,0,2,0,451,0,0,0,0,0,0,17
2400,55,1,0,1,1,0,2,0,939,0,2,0,0,3,0,68
900,35,1,1,1,0,1,2,0,1095,0,2,0,0,2,0,29
1800,25,2,0,0,1,1,2,0,1056,1,3,0,1,3,0,137
1800,45,1,1,1,1,1,3,0,1106,2,2,0,2,2,0,81
600,15,1,0,0,1,1,0,0,842,1,1,0,1,1,0,59
900,55,3,0,1,0,0,5,0,1036,0,2,0,0,2,0,16
1200,35,1,0,0,1,0,4,0,1064,1,4,0,1,4,0,77
2400,15,1,0,0,2,0,0,0,554,0,3,0,0,3,0,295
1500,45,2,0,2,1,4,1,0,932,0,2,0,0,2,0,49
3000,15,6,0,0,0,0,4,0,389,2,0,0,2,0,0,273
2400,25,1,1,1,0,1,6,0,919,2,2,0,2,2,0,178
1200,35,1,0,0,4,2,6,0,921,1,3,0,1,3,0,87
300,25,1,1,0,1,1,6,0,758,1,1,0,1,1,0,16
900,35,1,1,0,1,1,6,0,794,1,1,0,2,1,0,38
1500,25,4,1,0,0,0,1,0,1101,1,3,0,1,3,0,76
300,45,1,1,0,1,0,4,0,838,1,3,0,1,3,0,11
900,15,1,0,1,2,2,6,0,433,2,3,0,2,3,0,156
600,45,1,1,1,1,1,4,0,1024,0,3,0,0,3,0,21
1800,55,2,0,1,1,4,2,0,947,1,1,0,1,1,0,49
600,45,2,0,0,0,1,5,0,1054,0,2,0,0,2,0,14
2100,55,3,1,1,1,2,5,1,1052,3,3,0,3,3,0,92
2400,35,1,0,0,0,3,1,0,1181,3,0,0,3,0,0,122
2400,45,1,1,1,1,1,5,0,850,0,1,0,0,1,0,57
1200,25,5,1,2,1,0,6,0,780,2,2,0,2,2,0,78
1200,25,1,1,1,0,1,6,0,829,1,1,0,1,1,0,59
1500,25,3,0,0,1,1,5,0,1069,0,2,0,0,2,0,68
